SpaceObjects: "Earth,James Webb Space Telescope,Sun";
Probe: "James Webb Space Telescope";
numOfSamples: "20";
deltaD: "500";
ts: "500";
Iterations: "500";
dataSamples: "100";
Range: "{-2000000.0,2000000.0,-500000.0,500000.0}";
Probe Pos: "(-1471600.0, 0.0, 0.0)";
Simulation Class: "precreatedScenarios.SunEarthJamesWebbSimulation";
----------
(-1800000.0, -450000.0, 0.0),(2.4612524284864725E-8, -1.1674069395933196E-8, 3.4480208135026373E-6)
(-1800000.0, -350000.0, 0.0),(2.561883952619662E-8, -1.2416564273009113E-8, 2.4246911529811605E-6)
(-1800000.0, -250000.0, 0.0),(2.6411424727443727E-8, -1.3006443519216074E-8, 9.458166794914564E-7)
(-1800000.0, -150000.0, 0.0),(2.6941016369080827E-8, -1.3402721328544828E-8, -1.5636954040128038E-6)
(-1800000.0, -50000.0, 0.0),(2.7172826118600996E-8, -1.357628334173569E-8, -9.878964454978892E-6)
(-1800000.0, 50000.0, 0.0),(2.7091133614097305E-8, -1.3514860664087976E-8, -2.5032830097677866E-6)
(-1800000.0, 150000.0, 0.0),(2.6701446094024563E-8, -1.3222465581941724E-8, 5.030827413964458E-7)
(-1800000.0, 250000.0, 0.0),(2.6029736548313293E-8, -1.2720602630607621E-8, 2.1569790930788746E-6)
(-1800000.0, 350000.0, 0.0),(2.511893456176388E-8, -1.2045126130533078E-8, 3.2744745195448287E-6)
(-1800000.0, 450000.0, 0.0),(2.4200684301172823E-8, -1.1417935113505488E-8, 4.095540097954514E-6)
(-1400000.0, -450000.0, 0.0),(4.048174242358793E-8, -1.9419739922439642E-8, 5.6931662397087565E-6)
(-1400000.0, -350000.0, 0.0),(4.187376696579411E-8, -1.9920738762074817E-8, 4.8535247045821454E-6)
(-1400000.0, -250000.0, 0.0),(4.3911099338112144E-8, -2.1273249374330307E-8, 3.654061586480236E-6)
(-1400000.0, -150000.0, 0.0),(4.5726678939511276E-8, -2.2634274535394455E-8, 1.7625180975852864E-6)
(-1400000.0, -50000.0, 0.0),(4.653667863268555E-8, -2.324346912544952E-8, -2.241945753514509E-6)
(-1400000.0, 50000.0, 0.0),(4.625206144180841E-8, -2.302852337867081E-8, -3.4058507725141706E-6)
(-1400000.0, 150000.0, 0.0),(4.4904294095142E-8, -2.2014067322977024E-8, 1.3731688807987159E-6)
(-1400000.0, 250000.0, 0.0),(4.2638342253818635E-8, -2.0321968648624808E-8, 3.4159498720323485E-6)
(-1400000.0, 350000.0, 0.0),(4.1552726076185743E-8, -2.004480203180647E-8, 4.67839400554498E-6)
(-1400000.0, 450000.0, 0.0),(3.978060580145115E-8, -1.923278380072918E-8, 5.5515127643864785E-6)
(-1000000.0, -450000.0, 0.0),(8.599438127415403E-8, -4.172320307896986E-8, 8.430380232171624E-6)
(-1000000.0, -350000.0, 0.0),(9.495779742199785E-8, -4.662334441590113E-8, 7.835536259133511E-6)
(-1000000.0, -250000.0, 0.0),(1.006293350058186E-7, -4.8768248464339825E-8, 6.9402693481322435E-6)
(-1000000.0, -150000.0, 0.0),(1.0609286137242333E-7, -5.181412192536386E-8, 5.538511806015661E-6)
(-1000000.0, -50000.0, 0.0),(1.1037194502733352E-7, -5.5079822365872577E-8, 3.027793571779234E-6)
(-1000000.0, 50000.0, 0.0),(1.0885263212524818E-7, -5.391309985633473E-8, -3.802689140625509E-6)
(-1000000.0, 150000.0, 0.0),(1.0203318668369929E-7, -4.8774946034709896E-8, 2.2075203593372435E-6)
(-1000000.0, 250000.0, 0.0),(9.851374981256426E-8, -4.8396776739594555E-8, 5.03624363029817E-6)
(-1000000.0, 350000.0, 0.0),(9.093119739342982E-8, -4.4655316314809205E-8, 6.510057781288856E-6)
(-1000000.0, 450000.0, 0.0),(8.092319278117061E-8, -3.8846485298296524E-8, 7.423293395354618E-6)
(-600000.0, -450000.0, 0.0),(2.6067442397441947E-7, -1.2727212910124425E-7, 1.1962936900816919E-5)
(-600000.0, -350000.0, 0.0),(3.1806094300645763E-7, -1.503142974820427E-7, 1.1877972146256554E-5)
(-600000.0, -250000.0, 0.0),(3.967550614601289E-7, -1.9660665428554198E-7, 1.1553758375901006E-5)
(-600000.0, -150000.0, 0.0),(4.4676678238060335E-7, -2.163093380867826E-7, 1.0836061501302746E-5)
(-600000.0, -50000.0, 0.0),(4.830130705355145E-7, -2.4026065076435267E-7, 9.439205078276435E-6)
(-600000.0, 50000.0, 0.0),(4.6373956381005615E-7, -2.239169693994686E-7, 6.627359930420729E-6)
(-600000.0, 150000.0, 0.0),(4.268270004441085E-7, -2.1194577737033553E-7, 2.984564677753129E-6)
(-600000.0, 250000.0, 0.0),(3.563025215468367E-7, -1.7284014164384611E-7, 6.682445023170219E-6)
(-600000.0, 350000.0, 0.0),(2.8963506509040153E-7, -1.4072030875011828E-7, 8.79025860699396E-6)
(-600000.0, 450000.0, 0.0),(2.3024164434704942E-7, -1.1215782851566217E-7, 9.75877799130028E-6)
(-200000.0, -450000.0, 0.0),(1.0285855504467335E-6, -4.810534296291052E-7, 1.6040481314356873E-5)
(-200000.0, -350000.0, 0.0),(2.133923331236125E-6, -1.0424757185037707E-6, 1.7412190968991497E-5)
(-200000.0, -250000.0, 0.0),(6.059053559710362E-6, -1.949723939910639E-6, 1.9311869207399896E-5)
(-200000.0, -150000.0, 0.0),(1.6918588112877514E-4, 1.4620490979864792E-4, 2.0833959804187173E-5)
(-200000.0, -50000.0, 0.0),(2.8479587005045953E-4, 1.7560997134714662E-4, 2.0624972942564965E-5)
