SpaceObjects: "Sun_EarthSize,Telescope2,Earth3,Sun2";
Probe: "Telescope2";
numOfSamples: "20";
deltaD: "500";
ts: "500";
Iterations: "100";
dataSamples: "15000";
Range: "{-100000.0,100000.0,-100000.0,100000.0}";
Probe Pos: "(-7500.0, 0.0, 3000.0)";
Probe Velocity: "(2.0, 0.0, 2.0)";
----------
(-99186.9918699187, -99180.32786885246, 0.0),(0.017188337898765848, 0.017185181063012433, 0.0)
(-99186.9918699187, -97540.98360655738, 0.0),(0.017192727360251615, 0.017189495371172276, 0.0)
(-99186.9918699187, -95901.6393442623, 0.0),(0.017197230784201753, 0.01719392145256844, 0.0)
(-99186.9918699187, -94262.29508196721, 0.0),(0.01720185180641833, 0.01719846286500952, 0.0)
(-99186.9918699187, -92622.95081967213, 0.0),(0.017206594231043724, 0.017203123334417893, 0.0)
(-99186.9918699187, -90983.60655737705, 0.0),(0.01721146203759617, 0.01720790676243476, 0.0)
(-99186.9918699187, -89344.26229508196, 0.0),(0.017216459387640652, 0.01721281723373636, 0.0)
(-99186.9918699187, -87704.91803278688, 0.0),(0.01722159063097109, 0.01721785902293771, 0.0)
(-99186.9918699187, -86065.5737704918, 0.0),(0.017226860311167675, 0.017223036600949686, 0.0)
(-99186.9918699187, -84426.22950819672, 0.0),(0.017232273170384838, 0.017228354640643324, 0.0)
(-99186.9918699187, -82786.88524590163, 0.0),(0.017237834153216575, 0.01723381802166643, 0.0)
(-99186.9918699187, -81147.54098360655, 0.0),(0.017243548409479177, 0.01723943183424892, 0.0)
(-99186.9918699187, -79508.19672131147, 0.0),(0.017249421295746328, 0.01724520138182691, 0.0)
(-99186.9918699187, -77868.85245901639, 0.0),(0.01725545837546905, 0.01725113218231093, 0.0)
(-99186.9918699187, -76229.5081967213, 0.0),(0.017261665417512773, 0.017257229967822776, 0.0)
(-99186.9918699187, -74590.16393442622, 0.0),(0.017268048392945226, 0.01726350068272366, 0.0)
(-99186.9918699187, -72950.81967213114, 0.0),(0.017274613469916135, 0.017269950479763818, 0.0)
(-99186.9918699187, -71311.47540983606, 0.0),(0.0172813670064758, 0.017276585714187154, 0.0)
(-99186.9918699187, -69672.13114754097, 0.0),(0.017288315541193366, 0.01728341293563633, 0.0)
(-99186.9918699187, -68032.78688524589, 0.0),(0.0172954657814485, 0.017290438877717765, 0.0)
(-99186.9918699187, -66393.44262295081, 0.0),(0.017302824589289743, 0.017297670445101145, 0.0)
(-99186.9918699187, -64754.09836065573, 0.0),(0.017310398964771687, 0.017305114698050454, 0.0)
(-99186.9918699187, -63114.754098360645, 0.0),(0.017318196026708733, 0.017312778834304078, 0.0)
(-99186.9918699187, -61475.40983606556, 0.0),(0.017326222990806776, 0.017320670168249497, 0.0)
(-99186.9918699187, -59836.06557377048, 0.0),(0.017334487145164192, 0.01732879610736518, 0.0)
(-99186.9918699187, -58196.7213114754, 0.0),(0.01734299582316108, 0.017337164125932544, 0.0)
(-99186.9918699187, -56557.377049180315, 0.0),(0.01735175637378761, 0.0173457817360518, 0.0)
(-99186.9918699187, -54918.03278688523, 0.0),(0.0173607833531347, 0.01735465444858886, 0.0)
(-99186.9918699187, -53278.68852459015, 0.0),(0.017370078170564136, 0.01736378568236433, 0.0)
(-99186.9918699187, -51639.34426229507, 0.0),(0.017379647447183573, 0.017373188177869075, 0.0)
(-99186.9918699187, -49999.999999999985, 0.0),(0.01738949828818006, 0.017382869218016416, 0.0)
(-99186.9918699187, -48360.6557377049, 0.0),(0.017399637630234187, 0.017392835942742296, 0.0)
(-99186.9918699187, -46721.31147540982, 0.0),(0.0174100721989218, 0.017403095306720757, 0.0)
(-99186.9918699187, -45081.96721311474, 0.0),(0.017420808464749752, 0.01741365403552093, 0.0)
(-99186.9918699187, -43442.622950819656, 0.0),(0.01743185259810636, 0.017424518580479057, 0.0)
(-99186.9918699187, -41803.27868852457, 0.0),(0.017443210423432255, 0.017435695072580998, 0.0)
(-99186.9918699187, -40163.93442622949, 0.0),(0.017454887372932645, 0.017447189275673798, 0.0)
(-99186.9918699187, -38524.59016393441, 0.0),(0.01746688844017257, 0.01745900653934173, 0.0)
(-99186.9918699187, -36885.245901639326, 0.0),(0.017479218133909503, 0.017471151751799523, 0.0)
(-99186.9918699187, -35245.90163934424, 0.0),(0.017491880432531144, 0.017483629293169205, 0.0)
(-99186.9918699187, -33606.55737704916, 0.0),(0.01750487873947689, 0.01749644298951962, 0.0)
(-99186.9918699187, -31967.21311475408, 0.0),(0.017518215840029296, 0.01750959606805605, 0.0)
(-99186.9918699187, -30327.868852458996, 0.0),(0.017531893859867562, 0.017523091113856852, 0.0)
(-99186.9918699187, -28688.524590163914, 0.0),(0.017545914225779367, 0.01753693002855647, 0.0)
(-99186.9918699187, -27049.18032786883, 0.0),(0.017560277628927257, 0.017551113991379142, 0.0)
(-99186.9918699187, -25409.83606557375, 0.0),(0.01757498399106268, 0.017565643422925492, 0.0)
(-99186.9918699187, -23770.491803278666, 0.0),(0.017590032434076603, 0.01758051795211044, 0.0)
(-99186.9918699187, -22131.147540983584, 0.0),(0.017605421253263663, 0.01759573638664461, 0.0)
(-99186.9918699187, -20491.8032786885, 0.0),(0.01762114789466362, 0.01761129668743859, 0.0)
(-99186.9918699187, -18852.45901639342, 0.0),(0.017637208936824005, 0.01762719594729322, 0.0)
(-99186.9918699187, -17213.114754098337, 0.0),(0.017653600077304297, 0.017643430374218377, 0.0)
(-99186.9918699187, -15573.770491803254, 0.0),(0.017670316124208843, 0.01765999527969378, 0.0)
