SpaceObjects: "Sun_EarthSize,Telescope2,Earth3,Sun2";
Probe: "Telescope2";
numOfSamples: "20";
deltaD: "500";
ts: "50";
Iterations: "100";
dataSamples: "25000";
Range: "{-100000.0,100000.0,-100000.0,100000.0}";
Probe Pos: "(-7500.0, 0.0, 3000.0)";
Probe Velocity: "(2.0, 0.0, 2.0)";
----------
(-99371.06918238994, -99367.08860759494, 0.0),(0.0012905706834177055, 0.001289937149792218, 0.0)
(-99371.06918238994, -98101.26582278482, 0.0),(0.0012904141201754756, 0.001289780223100311, 0.0)
(-99371.06918238994, -96835.44303797469, 0.0),(0.0012902604470260445, 0.001289626202527465, 0.0)
(-99371.06918238994, -95569.62025316457, 0.0),(0.0012901096803462988, 0.001289475104654641, 0.0)
(-99371.06918238994, -94303.79746835445, 0.0),(0.0012899618365390993, 0.0012893269461002985, 0.0)
(-99371.06918238994, -93037.97468354432, 0.0),(0.001289816932035549, 0.0012891817435231865, 0.0)
(-99371.06918238994, -91772.1518987342, 0.0),(0.001289674983296619, 0.0012890395136244568, 0.0)
(-99371.06918238994, -90506.32911392408, 0.0),(0.0012895360068140515, 0.0012889002731489966, 0.0)
(-99371.06918238994, -89240.50632911395, 0.0),(0.0012894000191104392, 0.001288764038885885, 0.0)
(-99371.06918238994, -87974.68354430383, 0.0),(0.0012892670367383957, 0.0012886308276678679, 0.0)
(-99371.06918238994, -86708.8607594937, 0.0),(0.0012891370762787154, 0.0012885006563697465, 0.0)
(-99371.06918238994, -85443.03797468358, 0.0),(0.0012890104380960264, 0.001288373275525331, 0.0)
(-99371.06918238994, -84177.21518987346, 0.0),(0.0012888869689442804, 0.0012882488347770076, 0.0)
(-99371.06918238994, -82911.39240506334, 0.0),(0.0012887665732297087, 0.001288127483098555, 0.0)
(-99371.06918238994, -81645.56962025321, 0.0),(0.0012886492675958441, 0.0012880092374983412, 0.0)
(-99371.06918238994, -80379.74683544309, 0.0),(0.0012885350686854366, 0.0012878941150004997, 0.0)
(-99371.06918238994, -79113.92405063297, 0.0),(0.0012884239931305328, 0.0012877821326349632, 0.0)
(-99371.06918238994, -77848.10126582284, 0.0),(0.0012883160575409792, 0.001287673307425786, 0.0)
(-99371.06918238994, -76582.27848101272, 0.0),(0.0012882112784912986, 0.0012875676563776962, 0.0)
(-99371.06918238994, -75316.4556962026, 0.0),(0.0012881096725059005, 0.001287465196460833, 0.0)
(-99371.06918238994, -74050.63291139247, 0.0),(0.0012880112560426094, 0.0012873659445936418, 0.0)
(-99371.06918238994, -72784.81012658235, 0.0),(0.0012879160454745025, 0.0012872699176239108, 0.0)
(-99371.06918238994, -71518.98734177223, 0.0),(0.0012878240570700702, 0.0012871771323079647, 0.0)
(-99371.06918238994, -70253.1645569621, 0.0),(0.0012877353069717307, 0.0012870876052880366, 0.0)
(-99371.06918238994, -68987.34177215198, 0.0),(0.0012876498111727538, 0.0012870013530678743, 0.0)
